"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"         viper.silicon.rules.quantifiedChunkSupporter$.summarisingSnapshotMap (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Option, scala.Option)","9’680 B (0%)","242 (0%)","242 (0%)","175.5","24"
"          viper.silicon.rules.evaluator$.generatePredicateTrigger (viper.silver.ast.PredicateAccess, viper.silicon.state.State, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier)","5’280 B (0%)","132 (0%)","132 (0%)","150.5","12"
"          viper.silicon.rules.quantifiedChunkSupporter$.heapSummarisingMaps (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Option, scala.Option)","2’600 B (0%)","65 (0%)","65 (0%)","141.5","12"
"          viper.silicon.rules.consumer$.$anonfun$consumeTlc$29 (viper.silicon.state.State, String, viper.silver.ast.Predicate, scala.collection.immutable.List, viper.silicon.state.Heap, scala.collection.immutable.Seq, viper.silver.ast.PredicateAccess, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, scala.Function4, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","160 B (0%)","4 (0%)","4 (0%)","491.8","3"
"     viper.silicon.state.terms.MagicWandSnapshot$.apply (viper.silicon.state.terms.Term)","400 B (0%)","10 (0%)","10 (0%)","532.7","9"
"      viper.silicon.rules.producer$.produceTlc (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","400 B (0%)","10 (0%)","10 (0%)","532.7","9"
"       viper.silicon.rules.producer$.wrappedProduceTlc (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","400 B (0%)","10 (0%)","10 (0%)","532.7","9"
"        viper.silicon.rules.producer$.produceTlcs (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","400 B (0%)","10 (0%)","10 (0%)","532.7","9"
"         viper.silicon.rules.producer$.produceR (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","400 B (0%)","10 (0%)","10 (0%)","532.7","9"
"          viper.silicon.rules.producer$.produce (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","400 B (0%)","10 (0%)","10 (0%)","532.7","9"
"viper.silicon.state.terms.Ite","302’784 B (1.4%)","6’308 (1.3%)","6’308 (0.8%)","912.6","220"
" java.lang.Object.<init> ()","302’784 B (1.4%)","6’308 (1.3%)","6’308 (0.8%)","912.6","220"
"viper.silicon.state.terms.FieldTrigger","249’456 B (1.1%)","5’197 (1.1%)","5’197 (0.7%)","995.2","153"
" java.lang.Object.<init> ()","249’456 B (1.1%)","5’197 (1.1%)","5’197 (0.7%)","995.2","153"
"  viper.silicon.state.terms.FieldTrigger.<init> (String, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","249’456 B (1.1%)","5’197 (1.1%)","5’197 (0.7%)","995.2","153"
"   viper.silicon.state.terms.FieldTrigger$.apply (String, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","249’456 B (1.1%)","5’197 (1.1%)","5’197 (0.7%)","995.2","153"
"    viper.silicon.state.terms.ResourceTriggerFunction$.apply (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","53’760 B (0.2%)","1’120 (0.2%)","1’120 (0.1%)","1’002.7","141"
"     viper.silicon.state.terms.ResourceTriggerFunction$.apply (viper.silver.ast.Resource, viper.silicon.state.terms.Term, scala.collection.immutable.Seq)","53’760 B (0.2%)","1’120 (0.2%)","1’120 (0.1%)","1’002.7","141"
"      viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$3 (viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.collection.immutable.Seq, String, viper.silicon.rules.InverseFunctions, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Option, scala.collection.immutable.Seq, scala.Function4, scala.Function0, scala.Function0, boolean)","15’792 B (0.1%)","329 (0.1%)","329 (0%)","944.2","100"
"       viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$3$adapted (viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.collection.immutable.Seq, String, viper.silicon.rules.InverseFunctions, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Option, scala.collection.immutable.Seq, scala.Function4, scala.Function0, scala.Function0, Object)","15’792 B (0.1%)","329 (0.1%)","329 (0%)","944.2","100"
"        viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2105.1786360087.apply (Object)","15’792 B (0.1%)","329 (0.1%)","329 (0%)","944.2","100"
"         viper.silicon.decider.DefaultDeciderProvider$decider$.assert (viper.silicon.state.terms.Term, scala.Option, scala.Function1)","15’792 B (0.1%)","329 (0.1%)","329 (0%)","944.2","100"
"          viper.silicon.rules.quantifiedChunkSupporter$.consume (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function0, scala.Function0, viper.silicon.verifier.Verifier, scala.Function4)","15’792 B (0.1%)","329 (0.1%)","329 (0%)","944.2","100"
